id_store,week,orders
1513,2016-11-21 00:00:00+00:00,121
1513,2016-11-28 00:00:00+00:00,115
1513,2016-12-05 00:00:00+00:00,147
1513,2016-12-12 00:00:00+00:00,139
1513,2016-12-19 00:00:00+00:00,96
1513,2016-12-26 00:00:00+00:00,109
1513,2017-01-02 00:00:00+00:00,111
1513,2017-01-09 00:00:00+00:00,132
1513,2017-01-16 00:00:00+00:00,136
1513,2017-01-23 00:00:00+00:00,164
1513,2017-01-30 00:00:00+00:00,133
1513,2017-02-06 00:00:00+00:00,132
1513,2017-02-13 00:00:00+00:00,158
1513,2017-02-20 00:00:00+00:00,132
1513,2017-02-27 00:00:00+00:00,130
1513,2017-03-06 00:00:00+00:00,119
1513,2017-03-13 00:00:00+00:00,145
1513,2017-03-20 00:00:00+00:00,146
1513,2017-03-27 00:00:00+00:00,153
1513,2017-04-03 00:00:00+00:00,120
1513,2017-04-10 00:00:00+00:00,113
1513,2017-04-17 00:00:00+00:00,101
1513,2017-04-24 00:00:00+00:00,134
1513,2017-05-01 00:00:00+00:00,120
1513,2017-05-08 00:00:00+00:00,134
1513,2017-05-15 00:00:00+00:00,121
1513,2017-05-22 00:00:00+00:00,98
1513,2017-05-29 00:00:00+00:00,105
1513,2017-06-05 00:00:00+00:00,94
1513,2017-06-12 00:00:00+00:00,99
1513,2017-06-19 00:00:00+00:00,79
1513,2017-06-26 00:00:00+00:00,99
1513,2017-07-03 00:00:00+00:00,93
1513,2017-07-10 00:00:00+00:00,109
1513,2017-07-17 00:00:00+00:00,100
1513,2017-07-24 00:00:00+00:00,98
1513,2017-07-31 00:00:00+00:00,109
1513,2017-08-07 00:00:00+00:00,109
1513,2017-08-14 00:00:00+00:00,122
1513,2017-08-21 00:00:00+00:00,91
1513,2017-08-28 00:00:00+00:00,114
1513,2017-09-04 00:00:00+00:00,128
1513,2017-09-11 00:00:00+00:00,124
1513,2017-09-18 00:00:00+00:00,137
1513,2017-09-25 00:00:00+00:00,109
1513,2017-10-02 00:00:00+00:00,125
1513,2017-10-09 00:00:00+00:00,112
1513,2017-10-16 00:00:00+00:00,130
1513,2017-10-23 00:00:00+00:00,136
1513,2017-10-30 00:00:00+00:00,154
1513,2017-11-06 00:00:00+00:00,138
1513,2017-11-13 00:00:00+00:00,123
1513,2017-11-20 00:00:00+00:00,105
1513,2017-11-27 00:00:00+00:00,132
1513,2017-12-04 00:00:00+00:00,134
1513,2017-12-11 00:00:00+00:00,106
1513,2017-12-18 00:00:00+00:00,94
1513,2017-12-25 00:00:00+00:00,93
1513,2018-01-01 00:00:00+00:00,79
1513,2018-01-08 00:00:00+00:00,102
1513,2018-01-15 00:00:00+00:00,117
1513,2018-01-22 00:00:00+00:00,102
1513,2018-01-29 00:00:00+00:00,106
1513,2018-02-05 00:00:00+00:00,106
1513,2018-02-12 00:00:00+00:00,108
1513,2018-02-19 00:00:00+00:00,111
1513,2018-02-26 00:00:00+00:00,131
1513,2018-03-05 00:00:00+00:00,108
1513,2018-03-12 00:00:00+00:00,139
1513,2018-03-19 00:00:00+00:00,118
1513,2018-03-26 00:00:00+00:00,108
1513,2018-04-02 00:00:00+00:00,81
1513,2018-04-09 00:00:00+00:00,97
1513,2018-04-16 00:00:00+00:00,70
1513,2018-04-23 00:00:00+00:00,84
1513,2018-04-30 00:00:00+00:00,70
1513,2018-05-07 00:00:00+00:00,62
1513,2018-05-14 00:00:00+00:00,78
1513,2018-05-21 00:00:00+00:00,80
1513,2018-05-28 00:00:00+00:00,84
1513,2018-06-04 00:00:00+00:00,65
1513,2018-06-11 00:00:00+00:00,77
1513,2018-06-18 00:00:00+00:00,81
1513,2018-06-25 00:00:00+00:00,69
1513,2018-07-02 00:00:00+00:00,80
1513,2018-07-09 00:00:00+00:00,55
1513,2018-07-16 00:00:00+00:00,52
1513,2018-07-23 00:00:00+00:00,47
1513,2018-07-30 00:00:00+00:00,42
1513,2018-08-06 00:00:00+00:00,57
1513,2018-08-13 00:00:00+00:00,56
1513,2018-08-20 00:00:00+00:00,57
1513,2018-08-27 00:00:00+00:00,74
1513,2018-09-03 00:00:00+00:00,72
1513,2018-09-10 00:00:00+00:00,66
1513,2018-09-17 00:00:00+00:00,66
1513,2018-09-24 00:00:00+00:00,91
1513,2018-10-01 00:00:00+00:00,80
1513,2018-10-08 00:00:00+00:00,75
1513,2018-10-15 00:00:00+00:00,77
1513,2018-10-22 00:00:00+00:00,83
1513,2018-10-29 00:00:00+00:00,100
1513,2018-11-05 00:00:00+00:00,79
1513,2018-11-12 00:00:00+00:00,89
1513,2018-11-19 00:00:00+00:00,89
1513,2018-11-26 00:00:00+00:00,99
1513,2018-12-03 00:00:00+00:00,115
1513,2018-12-10 00:00:00+00:00,107
1513,2018-12-17 00:00:00+00:00,103
1513,2018-12-24 00:00:00+00:00,98
1513,2018-12-31 00:00:00+00:00,120
1513,2019-01-07 00:00:00+00:00,125
1513,2019-01-14 00:00:00+00:00,114
1513,2019-01-21 00:00:00+00:00,149
1513,2019-01-28 00:00:00+00:00,116
1513,2019-02-04 00:00:00+00:00,118
1513,2019-02-11 00:00:00+00:00,119
1513,2019-02-18 00:00:00+00:00,90
1513,2019-02-25 00:00:00+00:00,84
1513,2019-03-04 00:00:00+00:00,95
1513,2019-03-11 00:00:00+00:00,106
1513,2019-03-18 00:00:00+00:00,115
1513,2019-03-25 00:00:00+00:00,118
1513,2019-04-01 00:00:00+00:00,105
1513,2019-04-08 00:00:00+00:00,108
1513,2019-04-15 00:00:00+00:00,94
1513,2019-04-22 00:00:00+00:00,119
1513,2019-04-29 00:00:00+00:00,105
1513,2019-05-06 00:00:00+00:00,69
1513,2019-05-13 00:00:00+00:00,86
1513,2019-05-20 00:00:00+00:00,95
1513,2019-05-27 00:00:00+00:00,66
1513,2019-06-03 00:00:00+00:00,70
1513,2019-06-10 00:00:00+00:00,82
1513,2019-06-17 00:00:00+00:00,87
1513,2019-06-24 00:00:00+00:00,55
1513,2019-07-01 00:00:00+00:00,85
1513,2019-07-08 00:00:00+00:00,81
1513,2019-07-15 00:00:00+00:00,75
1513,2019-07-22 00:00:00+00:00,53
1513,2019-07-29 00:00:00+00:00,94
1513,2019-08-05 00:00:00+00:00,84
1513,2019-08-12 00:00:00+00:00,84
1513,2019-08-19 00:00:00+00:00,73
1513,2019-08-26 00:00:00+00:00,74
1513,2019-09-02 00:00:00+00:00,85
1513,2019-09-09 00:00:00+00:00,117
1513,2019-09-16 00:00:00+00:00,137
1513,2019-09-23 00:00:00+00:00,126
1513,2019-09-30 00:00:00+00:00,124
1513,2019-10-07 00:00:00+00:00,147
1513,2019-10-14 00:00:00+00:00,126
1513,2019-10-21 00:00:00+00:00,111
1513,2019-10-28 00:00:00+00:00,126
1513,2019-11-04 00:00:00+00:00,109
1513,2019-11-11 00:00:00+00:00,99
1513,2019-11-18 00:00:00+00:00,117
1513,2019-11-25 00:00:00+00:00,114
1513,2019-12-02 00:00:00+00:00,114
1513,2019-12-09 00:00:00+00:00,113
1513,2019-12-16 00:00:00+00:00,82
1513,2019-12-23 00:00:00+00:00,70
1513,2019-12-30 00:00:00+00:00,139
1513,2020-01-06 00:00:00+00:00,90
1513,2020-01-13 00:00:00+00:00,113
1513,2020-01-20 00:00:00+00:00,127
1513,2020-01-27 00:00:00+00:00,105
1513,2020-02-03 00:00:00+00:00,94
1513,2020-02-10 00:00:00+00:00,123
1513,2020-02-17 00:00:00+00:00,95
1513,2020-02-24 00:00:00+00:00,87
1513,2020-03-02 00:00:00+00:00,76
1513,2020-03-09 00:00:00+00:00,64
1513,2020-05-18 00:00:00+00:00,40
1513,2020-05-25 00:00:00+00:00,25
1513,2020-06-01 00:00:00+00:00,39
1513,2020-06-08 00:00:00+00:00,50
1513,2020-06-15 00:00:00+00:00,61
1513,2020-06-22 00:00:00+00:00,69
1513,2020-06-29 00:00:00+00:00,82
1513,2020-07-06 00:00:00+00:00,55
1513,2020-07-13 00:00:00+00:00,61
1513,2020-07-20 00:00:00+00:00,66
1513,2020-07-27 00:00:00+00:00,52
1513,2020-08-03 00:00:00+00:00,38
1513,2020-08-10 00:00:00+00:00,52
1513,2020-08-17 00:00:00+00:00,58
1513,2020-08-24 00:00:00+00:00,65
1513,2020-08-31 00:00:00+00:00,71
1513,2020-09-07 00:00:00+00:00,70
1513,2020-09-14 00:00:00+00:00,68
1513,2020-09-21 00:00:00+00:00,78
1513,2020-09-28 00:00:00+00:00,73
1513,2020-10-05 00:00:00+00:00,73
1513,2020-10-12 00:00:00+00:00,83
1513,2020-10-19 00:00:00+00:00,68
1513,2020-10-26 00:00:00+00:00,46
1513,2020-11-02 00:00:00+00:00,30
1513,2020-11-09 00:00:00+00:00,24
1513,2020-11-16 00:00:00+00:00,9
2035,2016-05-16 00:00:00+00:00,75
2035,2016-05-23 00:00:00+00:00,151
2035,2016-05-30 00:00:00+00:00,256
2035,2016-06-06 00:00:00+00:00,319
2035,2016-06-13 00:00:00+00:00,196
2035,2016-06-20 00:00:00+00:00,197
2035,2016-06-27 00:00:00+00:00,195
2035,2016-07-04 00:00:00+00:00,210
2035,2016-07-11 00:00:00+00:00,106
2035,2016-07-18 00:00:00+00:00,128
2035,2016-07-25 00:00:00+00:00,149
2035,2016-08-01 00:00:00+00:00,192
2035,2016-08-15 00:00:00+00:00,140
2035,2016-08-22 00:00:00+00:00,241
2035,2016-08-29 00:00:00+00:00,282
2035,2016-09-05 00:00:00+00:00,238
2035,2016-09-12 00:00:00+00:00,282
2035,2016-09-19 00:00:00+00:00,234
2035,2016-09-26 00:00:00+00:00,227
2035,2016-10-03 00:00:00+00:00,283
2035,2016-10-10 00:00:00+00:00,254
2035,2016-10-17 00:00:00+00:00,286
2035,2016-10-24 00:00:00+00:00,249
2035,2016-10-31 00:00:00+00:00,196
2035,2016-11-07 00:00:00+00:00,225
2035,2016-11-14 00:00:00+00:00,218
2035,2016-11-21 00:00:00+00:00,225
2035,2016-11-28 00:00:00+00:00,203
2035,2016-12-05 00:00:00+00:00,237
2035,2016-12-12 00:00:00+00:00,237
2035,2016-12-19 00:00:00+00:00,129
2035,2017-01-02 00:00:00+00:00,157
2035,2017-01-09 00:00:00+00:00,184
2035,2017-01-16 00:00:00+00:00,211
2035,2017-01-23 00:00:00+00:00,205
2035,2017-01-30 00:00:00+00:00,173
2035,2017-02-06 00:00:00+00:00,209
2035,2017-02-13 00:00:00+00:00,220
2035,2017-02-20 00:00:00+00:00,173
2035,2017-02-27 00:00:00+00:00,155
2035,2017-03-06 00:00:00+00:00,136
2035,2017-03-13 00:00:00+00:00,175
2035,2017-03-20 00:00:00+00:00,165
2035,2017-03-27 00:00:00+00:00,167
2035,2017-04-03 00:00:00+00:00,150
2035,2017-04-10 00:00:00+00:00,145
2035,2017-04-17 00:00:00+00:00,163
2035,2017-04-24 00:00:00+00:00,138
2035,2017-05-01 00:00:00+00:00,136
2035,2017-05-08 00:00:00+00:00,167
2035,2017-05-15 00:00:00+00:00,162
2035,2017-05-22 00:00:00+00:00,106
2035,2017-05-29 00:00:00+00:00,129
2035,2017-06-05 00:00:00+00:00,131
2035,2017-06-12 00:00:00+00:00,164
2035,2017-06-19 00:00:00+00:00,140
2035,2017-06-26 00:00:00+00:00,175
2035,2017-07-03 00:00:00+00:00,150
2035,2017-07-10 00:00:00+00:00,107
2035,2017-07-17 00:00:00+00:00,144
2035,2017-07-24 00:00:00+00:00,107
2035,2017-07-31 00:00:00+00:00,48
2035,2017-08-21 00:00:00+00:00,119
2035,2017-08-28 00:00:00+00:00,146
2035,2017-09-04 00:00:00+00:00,133
2035,2017-09-11 00:00:00+00:00,169
2035,2017-09-18 00:00:00+00:00,147
2035,2017-09-25 00:00:00+00:00,163
2035,2017-10-02 00:00:00+00:00,243
2035,2017-10-09 00:00:00+00:00,171
2035,2017-10-16 00:00:00+00:00,150
2035,2017-10-23 00:00:00+00:00,160
2035,2017-10-30 00:00:00+00:00,145
2035,2017-11-06 00:00:00+00:00,136
2035,2017-11-13 00:00:00+00:00,109
2035,2017-11-20 00:00:00+00:00,160
2035,2017-11-27 00:00:00+00:00,115
2035,2017-12-04 00:00:00+00:00,120
2035,2017-12-11 00:00:00+00:00,146
2035,2017-12-18 00:00:00+00:00,144
2035,2017-12-25 00:00:00+00:00,116
2035,2018-01-08 00:00:00+00:00,145
2035,2018-01-15 00:00:00+00:00,159
2035,2018-01-22 00:00:00+00:00,166
2035,2018-01-29 00:00:00+00:00,158
2035,2018-02-05 00:00:00+00:00,180
2035,2018-02-12 00:00:00+00:00,160
2035,2018-02-19 00:00:00+00:00,169
2035,2018-02-26 00:00:00+00:00,177
2035,2018-03-05 00:00:00+00:00,168
2035,2018-03-12 00:00:00+00:00,182
2035,2018-03-19 00:00:00+00:00,269
2035,2018-03-26 00:00:00+00:00,137
2035,2018-04-02 00:00:00+00:00,148
2035,2018-04-09 00:00:00+00:00,137
2035,2018-04-16 00:00:00+00:00,126
2035,2018-04-23 00:00:00+00:00,164
2035,2018-04-30 00:00:00+00:00,102
2035,2018-05-07 00:00:00+00:00,78
2035,2018-05-14 00:00:00+00:00,126
2035,2018-05-21 00:00:00+00:00,117
2035,2018-05-28 00:00:00+00:00,129
2035,2018-06-04 00:00:00+00:00,155
2035,2018-06-11 00:00:00+00:00,146
2035,2018-06-18 00:00:00+00:00,136
2035,2018-06-25 00:00:00+00:00,143
2035,2018-07-02 00:00:00+00:00,106
2035,2018-07-09 00:00:00+00:00,144
2035,2018-07-16 00:00:00+00:00,121
2035,2018-07-23 00:00:00+00:00,95
2035,2018-07-30 00:00:00+00:00,111
2035,2018-08-06 00:00:00+00:00,109
2035,2018-08-20 00:00:00+00:00,115
2035,2018-08-27 00:00:00+00:00,105
2035,2018-09-03 00:00:00+00:00,105
2035,2018-09-10 00:00:00+00:00,120
2035,2018-09-17 00:00:00+00:00,135
2035,2018-09-24 00:00:00+00:00,158
2035,2018-10-01 00:00:00+00:00,156
2035,2018-10-08 00:00:00+00:00,153
2035,2018-10-15 00:00:00+00:00,158
2035,2018-10-22 00:00:00+00:00,169
2035,2018-10-29 00:00:00+00:00,144
2035,2018-11-05 00:00:00+00:00,132
2035,2018-11-12 00:00:00+00:00,116
2035,2018-11-19 00:00:00+00:00,135
2035,2018-11-26 00:00:00+00:00,168
2035,2018-12-03 00:00:00+00:00,178
2035,2018-12-10 00:00:00+00:00,158
2035,2018-12-17 00:00:00+00:00,120
2035,2018-12-31 00:00:00+00:00,142
2035,2019-01-07 00:00:00+00:00,145
2035,2019-01-14 00:00:00+00:00,147
2035,2019-01-21 00:00:00+00:00,156
2035,2019-01-28 00:00:00+00:00,155
2035,2019-02-04 00:00:00+00:00,176
2035,2019-02-11 00:00:00+00:00,196
2035,2019-02-18 00:00:00+00:00,172
2035,2019-02-25 00:00:00+00:00,164
2035,2019-03-04 00:00:00+00:00,166
2035,2019-03-11 00:00:00+00:00,162
2035,2019-03-18 00:00:00+00:00,157
2035,2019-03-25 00:00:00+00:00,162
2035,2019-04-01 00:00:00+00:00,112
2035,2019-04-08 00:00:00+00:00,161
2035,2019-04-15 00:00:00+00:00,112
2035,2019-04-22 00:00:00+00:00,116
2035,2019-04-29 00:00:00+00:00,52
2035,2019-05-06 00:00:00+00:00,105
2035,2019-05-13 00:00:00+00:00,135
2035,2019-05-20 00:00:00+00:00,161
2035,2019-05-27 00:00:00+00:00,109
2035,2019-06-03 00:00:00+00:00,163
2035,2019-06-10 00:00:00+00:00,134
2035,2019-06-17 00:00:00+00:00,142
2035,2019-06-24 00:00:00+00:00,96
2035,2019-07-01 00:00:00+00:00,136
2035,2019-07-08 00:00:00+00:00,103
2035,2019-07-15 00:00:00+00:00,111
2035,2019-07-22 00:00:00+00:00,83
2035,2019-07-29 00:00:00+00:00,75
2035,2019-08-05 00:00:00+00:00,45
2035,2019-08-19 00:00:00+00:00,76
2035,2019-08-26 00:00:00+00:00,107
2035,2019-09-02 00:00:00+00:00,157
2035,2019-09-09 00:00:00+00:00,123
2035,2019-09-16 00:00:00+00:00,135
2035,2019-09-23 00:00:00+00:00,182
2035,2019-09-30 00:00:00+00:00,165
2035,2019-10-07 00:00:00+00:00,180
2035,2019-10-14 00:00:00+00:00,167
2035,2019-10-21 00:00:00+00:00,159
2035,2019-10-28 00:00:00+00:00,144
2035,2019-11-04 00:00:00+00:00,154
2035,2019-11-11 00:00:00+00:00,174
2035,2019-11-18 00:00:00+00:00,139
2035,2019-11-25 00:00:00+00:00,150
2035,2019-12-02 00:00:00+00:00,136
2035,2019-12-09 00:00:00+00:00,93
2035,2019-12-16 00:00:00+00:00,130
2035,2019-12-23 00:00:00+00:00,77
2035,2019-12-30 00:00:00+00:00,49
2035,2020-01-06 00:00:00+00:00,145
2035,2020-01-13 00:00:00+00:00,149
2035,2020-01-20 00:00:00+00:00,142
2035,2020-01-27 00:00:00+00:00,178
2035,2020-02-03 00:00:00+00:00,146
2035,2020-02-10 00:00:00+00:00,178
2035,2020-02-17 00:00:00+00:00,148
2035,2020-02-24 00:00:00+00:00,146
2035,2020-03-02 00:00:00+00:00,160
2035,2020-03-09 00:00:00+00:00,123
2035,2020-06-22 00:00:00+00:00,36
2035,2020-07-06 00:00:00+00:00,7
2035,2020-08-17 00:00:00+00:00,73
2035,2020-08-24 00:00:00+00:00,68
2035,2020-08-31 00:00:00+00:00,96
2035,2020-09-07 00:00:00+00:00,75
2035,2020-09-14 00:00:00+00:00,118
2035,2020-09-21 00:00:00+00:00,118
2035,2020-09-28 00:00:00+00:00,106
2035,2020-10-05 00:00:00+00:00,87
2035,2020-10-12 00:00:00+00:00,123
2035,2020-10-19 00:00:00+00:00,104
2035,2020-10-26 00:00:00+00:00,33
4151,2017-05-15 00:00:00+00:00,1614
4151,2017-05-22 00:00:00+00:00,2993
4151,2017-05-29 00:00:00+00:00,1964
4151,2017-06-05 00:00:00+00:00,2796
4151,2017-06-12 00:00:00+00:00,3459
4151,2017-06-19 00:00:00+00:00,2631
4151,2017-06-26 00:00:00+00:00,983
4151,2017-07-03 00:00:00+00:00,2857
4151,2017-07-10 00:00:00+00:00,1987
4151,2017-07-17 00:00:00+00:00,2123
4151,2017-07-24 00:00:00+00:00,2339
4151,2017-07-31 00:00:00+00:00,2207
4151,2017-08-07 00:00:00+00:00,515
4151,2017-08-14 00:00:00+00:00,981
4151,2017-08-21 00:00:00+00:00,1758
4151,2017-08-28 00:00:00+00:00,1171
4151,2017-09-04 00:00:00+00:00,649
4151,2017-09-11 00:00:00+00:00,254
4151,2017-09-18 00:00:00+00:00,613
4151,2017-09-25 00:00:00+00:00,516
4151,2017-10-02 00:00:00+00:00,157
4151,2018-02-05 00:00:00+00:00,2782
4151,2018-02-12 00:00:00+00:00,3703
4151,2018-02-19 00:00:00+00:00,5091
4151,2018-02-26 00:00:00+00:00,4141
4151,2018-03-05 00:00:00+00:00,6071
4151,2018-03-12 00:00:00+00:00,5205
4151,2018-03-19 00:00:00+00:00,7055
4151,2018-03-26 00:00:00+00:00,5611
4151,2018-04-02 00:00:00+00:00,7699
4151,2018-04-09 00:00:00+00:00,9009
4151,2018-04-16 00:00:00+00:00,9706
4151,2018-04-23 00:00:00+00:00,7187
4151,2018-04-30 00:00:00+00:00,8623
4151,2018-05-07 00:00:00+00:00,8207
4151,2018-05-14 00:00:00+00:00,8114
4151,2018-05-21 00:00:00+00:00,8186
4151,2018-05-28 00:00:00+00:00,8711
4151,2018-06-04 00:00:00+00:00,9685
4151,2018-06-11 00:00:00+00:00,9034
4151,2018-06-18 00:00:00+00:00,10228
4151,2018-06-25 00:00:00+00:00,9649
4151,2018-07-02 00:00:00+00:00,9187
4151,2018-07-09 00:00:00+00:00,8237
4151,2018-07-16 00:00:00+00:00,8710
4151,2018-07-23 00:00:00+00:00,8322
4151,2018-07-30 00:00:00+00:00,9022
4151,2018-08-06 00:00:00+00:00,8321
4151,2018-08-13 00:00:00+00:00,8968
4151,2018-08-20 00:00:00+00:00,8402
4151,2018-08-27 00:00:00+00:00,9399
4151,2018-09-03 00:00:00+00:00,10675
4151,2018-09-10 00:00:00+00:00,9610
4151,2018-09-17 00:00:00+00:00,7569
4151,2018-09-24 00:00:00+00:00,7598
4151,2018-10-01 00:00:00+00:00,7069
4151,2018-10-08 00:00:00+00:00,8084
4151,2018-10-15 00:00:00+00:00,6555
4151,2018-10-22 00:00:00+00:00,5230
4151,2018-10-29 00:00:00+00:00,6020
4151,2018-11-05 00:00:00+00:00,4610
4151,2018-11-12 00:00:00+00:00,4225
4151,2018-11-19 00:00:00+00:00,3209
4151,2018-11-26 00:00:00+00:00,3586
4151,2018-12-03 00:00:00+00:00,2361
4151,2018-12-10 00:00:00+00:00,3343
4151,2018-12-17 00:00:00+00:00,2720
4151,2018-12-31 00:00:00+00:00,3154
4151,2019-01-07 00:00:00+00:00,3741
4151,2019-01-14 00:00:00+00:00,3931
4151,2019-01-21 00:00:00+00:00,3820
4151,2019-01-28 00:00:00+00:00,4736
4151,2019-02-04 00:00:00+00:00,4626
4151,2019-02-11 00:00:00+00:00,7831
4151,2019-02-18 00:00:00+00:00,8456
4151,2019-02-25 00:00:00+00:00,6651
4151,2019-03-04 00:00:00+00:00,6733
4151,2019-03-11 00:00:00+00:00,6854
4151,2019-03-18 00:00:00+00:00,8360
4151,2019-03-25 00:00:00+00:00,9468
4151,2019-04-01 00:00:00+00:00,9315
4151,2019-04-08 00:00:00+00:00,8842
4151,2019-04-15 00:00:00+00:00,11634
4151,2019-04-22 00:00:00+00:00,8248
4151,2019-04-29 00:00:00+00:00,8052
4151,2019-05-06 00:00:00+00:00,8139
4151,2019-05-13 00:00:00+00:00,9794
4151,2019-05-20 00:00:00+00:00,9383
4151,2019-05-27 00:00:00+00:00,10810
4151,2019-06-03 00:00:00+00:00,9001
4151,2019-06-10 00:00:00+00:00,10593
4151,2019-06-17 00:00:00+00:00,10406
4151,2019-06-24 00:00:00+00:00,10336
4151,2019-07-01 00:00:00+00:00,11205
4151,2019-07-08 00:00:00+00:00,10565
4151,2019-07-15 00:00:00+00:00,10923
4151,2019-07-22 00:00:00+00:00,9905
4151,2019-07-29 00:00:00+00:00,10173
4151,2019-08-05 00:00:00+00:00,8952
4151,2019-08-12 00:00:00+00:00,6234
4151,2019-08-19 00:00:00+00:00,10378
4151,2019-08-26 00:00:00+00:00,11483
4151,2019-09-02 00:00:00+00:00,10568
4151,2019-09-09 00:00:00+00:00,9445
4151,2019-09-16 00:00:00+00:00,10530
4151,2019-09-23 00:00:00+00:00,7949
4151,2019-09-30 00:00:00+00:00,6536
4151,2019-10-07 00:00:00+00:00,7489
4151,2019-10-14 00:00:00+00:00,5866
4151,2019-10-21 00:00:00+00:00,6935
4151,2019-10-28 00:00:00+00:00,5582
4151,2019-11-04 00:00:00+00:00,5643
4151,2019-11-11 00:00:00+00:00,5890
4151,2019-11-18 00:00:00+00:00,5113
4151,2019-11-25 00:00:00+00:00,4469
4151,2019-12-02 00:00:00+00:00,2408
4151,2019-12-09 00:00:00+00:00,2825
4151,2019-12-16 00:00:00+00:00,3338
4151,2019-12-23 00:00:00+00:00,2123
4151,2020-01-06 00:00:00+00:00,3854
4151,2020-01-13 00:00:00+00:00,5065
4151,2020-01-20 00:00:00+00:00,4418
4151,2020-01-27 00:00:00+00:00,5653
4151,2020-02-03 00:00:00+00:00,5452
4151,2020-02-10 00:00:00+00:00,5841
4151,2020-02-17 00:00:00+00:00,7039
4151,2020-02-24 00:00:00+00:00,5456
4151,2020-03-02 00:00:00+00:00,5944
4151,2020-03-09 00:00:00+00:00,1500
4151,2020-06-01 00:00:00+00:00,1168
4151,2020-06-08 00:00:00+00:00,2503
4151,2020-06-15 00:00:00+00:00,5102
4151,2020-06-22 00:00:00+00:00,6863
4151,2020-06-29 00:00:00+00:00,4572
4151,2020-07-06 00:00:00+00:00,3994
4151,2020-07-13 00:00:00+00:00,3850
4151,2020-07-20 00:00:00+00:00,4037
4151,2020-07-27 00:00:00+00:00,3339
4151,2020-08-03 00:00:00+00:00,2441
4151,2020-08-10 00:00:00+00:00,2258
4151,2020-08-17 00:00:00+00:00,2433
4151,2020-08-24 00:00:00+00:00,3184
4151,2020-08-31 00:00:00+00:00,4244
4151,2020-09-07 00:00:00+00:00,4798
4151,2020-09-14 00:00:00+00:00,4871
4151,2020-09-21 00:00:00+00:00,3290
4151,2020-09-28 00:00:00+00:00,3509
4196,2017-07-03 00:00:00+00:00,6
4196,2017-09-04 00:00:00+00:00,1
4196,2017-09-25 00:00:00+00:00,1
4196,2017-10-02 00:00:00+00:00,1
4196,2017-10-09 00:00:00+00:00,3
4196,2017-11-13 00:00:00+00:00,1
4196,2018-05-28 00:00:00+00:00,3
4196,2018-06-25 00:00:00+00:00,1
4196,2018-10-01 00:00:00+00:00,53
4196,2018-10-08 00:00:00+00:00,66
4196,2018-10-15 00:00:00+00:00,57
4196,2018-10-22 00:00:00+00:00,61
4196,2018-10-29 00:00:00+00:00,29
4196,2018-11-05 00:00:00+00:00,52
4196,2018-11-12 00:00:00+00:00,62
4196,2018-11-19 00:00:00+00:00,57
4196,2018-11-26 00:00:00+00:00,52
4196,2018-12-03 00:00:00+00:00,55
4196,2018-12-10 00:00:00+00:00,63
4196,2018-12-17 00:00:00+00:00,65
4196,2018-12-31 00:00:00+00:00,16
4196,2019-01-07 00:00:00+00:00,45
4196,2019-01-14 00:00:00+00:00,55
4196,2019-01-21 00:00:00+00:00,41
4196,2019-01-28 00:00:00+00:00,42
4196,2019-02-04 00:00:00+00:00,56
4196,2019-02-11 00:00:00+00:00,72
4196,2019-02-18 00:00:00+00:00,59
4196,2019-02-25 00:00:00+00:00,42
4196,2019-03-04 00:00:00+00:00,39
4196,2019-03-11 00:00:00+00:00,41
4196,2019-03-18 00:00:00+00:00,38
4196,2019-03-25 00:00:00+00:00,55
4196,2019-04-01 00:00:00+00:00,53
4196,2019-04-08 00:00:00+00:00,57
4196,2019-04-15 00:00:00+00:00,44
4196,2019-04-22 00:00:00+00:00,48
4196,2019-04-29 00:00:00+00:00,24
4196,2019-05-06 00:00:00+00:00,38
4196,2019-05-13 00:00:00+00:00,54
4196,2019-05-20 00:00:00+00:00,50
4196,2019-05-27 00:00:00+00:00,31
4196,2019-06-03 00:00:00+00:00,68
4196,2019-06-10 00:00:00+00:00,42
4196,2019-06-17 00:00:00+00:00,56
4196,2019-06-24 00:00:00+00:00,52
4196,2019-07-01 00:00:00+00:00,61
4196,2019-07-08 00:00:00+00:00,58
4196,2019-07-15 00:00:00+00:00,49
4196,2019-07-22 00:00:00+00:00,50
4196,2019-07-29 00:00:00+00:00,37
4196,2019-08-12 00:00:00+00:00,1
4196,2019-09-02 00:00:00+00:00,69
4196,2019-09-09 00:00:00+00:00,57
4196,2019-09-16 00:00:00+00:00,61
4196,2019-09-23 00:00:00+00:00,60
4196,2019-09-30 00:00:00+00:00,83
4196,2019-10-07 00:00:00+00:00,56
4196,2019-10-14 00:00:00+00:00,47
4196,2019-10-21 00:00:00+00:00,45
4196,2019-10-28 00:00:00+00:00,55
4196,2019-11-04 00:00:00+00:00,51
4196,2019-11-11 00:00:00+00:00,47
4196,2019-11-18 00:00:00+00:00,61
4196,2019-11-25 00:00:00+00:00,49
4196,2019-12-02 00:00:00+00:00,39
4196,2019-12-09 00:00:00+00:00,40
4196,2019-12-16 00:00:00+00:00,52
4196,2019-12-23 00:00:00+00:00,15
4196,2019-12-30 00:00:00+00:00,24
4196,2020-01-06 00:00:00+00:00,40
4196,2020-01-13 00:00:00+00:00,61
4196,2020-01-20 00:00:00+00:00,59
4196,2020-01-27 00:00:00+00:00,47
4196,2020-02-03 00:00:00+00:00,64
4196,2020-02-10 00:00:00+00:00,59
4196,2020-02-17 00:00:00+00:00,52
